U1480|2024/3/11|2024|0|U1063|4.78|0.7|14.48|4.31|3.1|24.27|2.53|8.5|1.15|3|1|50|04|0|79|1|1|OPPO|12135.7|37784.56|46046.32|55245.5|23521.63|16127.16|18802.36|23984.69|60820.65|13763.78|13374.23|3524.34|14792.69|28238.02|1149.16|2054.9|1629.11|0.31|0.77|0.08|0.45|0.72|0.63|0.5|24722.7|305.43|0.95|909.45|927.9|865.74|16155.72|49107.91|68111.5|48399.15|282367.31|470077.78|22019.14|45926.2|81056.11|1.31|1.63|0.89
U1481|2024/3/26|2024|0|U1744|4.12|4.32|2.16|2.19|8.83|2.68|1.0|5.68|3.47|2|1|27|04|0|105|4|0|小米|6422.19|18268.68|35883.93|111098.52|20314.0|24185.49|26621.19|29243.94|68459.57|10116.15|10569.95|6856.31|16158.89|31259.94|1035.99|2689.74|3989.9|0.53|0.85|0.86|0.02|0.14|0.58|0.15|24579.15|356.93|0.51|949.78|765.04|3271.24|13869.04|46754.03|93000.63|46458.41|267882.09|365121.88|18058.14|42866.2|86340.33|0.25|1.12|0.8
U1482|2024/3/20|2024|0|U1698|6.65|2.73|11.76|14.72|1.75|24.0|8.44|7.52|0.53|0|0|49|02|0|82|2|1|华为|8770.63|27256.22|60066.75|79481.94|15700.48|24298.84|14677.34|43871.76|78365.95|10751.09|18924.16|4865.12|12983.24|24287.16|666.84|2191.61|1179.57|0.52|0.84|0.2|0.66|0.58|0.61|0.82|19750.03|362.97|0.11|654.43|911.04|1476.34|16807.71|50378.0|88341.62|49532.59|267655.28|411054.23|16271.4|59674.75|78866.08|1.58|1.68|1.27
U1483|2024/3/4|2024|0|U2006|5.54|1.35|5.6|11.26|8.49|19.67|10.26|6.65|0.6|1|0|28|01|0|23|4|1|华为|12728.86|37097.95|47753.95|61985.0|10413.94|20728.36|17662.43|39823.24|52727.87|16576.01|12554.45|5301.54|14950.15|20021.83|988.54|1924.4|3245.73|0.89|0.63|0.26|0.57|0.56|0.85|0.19|21161.87|218.15|0.99|843.23|1012.73|1505.32|19676.32|35637.26|70329.92|34376.09|254971.45|358703.25|22567.0|54452.57|88550.39|0.32|1.82|2.0
U1484|2024/3/1|2024|0|U3981|5.24|0.29|13.02|13.94|2.3|26.43|2.43|0.74|0.31|3|0|19|03|0|41|2|1|小米|8329.96|30792.95|98639.8|112149.64|18961.45|29454.26|12844.05|46466.58|64145.94|10827.8|8479.57|5654.8|26455.63|30513.94|837.35|1099.79|2928.11|0.82|0.27|0.44|0.35|0.83|0.82|0.75|5319.9|403.67|0.07|461.75|1503.48|2231.17|13682.36|58683.53|81914.75|35658.71|222413.73|491566.09|21459.28|49036.0|93256.99|0.11|1.45|1.32
U1485|2024/3/5|2024|0|U1443|8.39|4.01|6.78|1.47|7.94|9.02|15.68|9.87|4.43|2|0|18|04|0|119|5|1|小米|18687.53|23501.08|82037.94|134893.72|10620.75|10617.08|16626.73|47386.23|74893.94|15063.62|16022.18|6851.88|12132.98|29015.51|1062.45|2886.66|3091.84|0.8|0.29|0.53|0.56|0.01|0.32|0.36|19917.36|265.66|0.03|523.83|1162.15|1040.27|15041.1|47597.94|90459.87|33377.86|227813.77|389554.72|20508.04|45665.35|73026.32|1.73|0.22|1.81
U1486|2024/3/15|2024|0|U1278|5.01|1.67|3.91|19.99|5.31|21.52|5.77|1.08|3.93|1|1|33|01|0|63|3|0|OPPO|19797.78|47870.93|48463.42|133630.07|25769.2|22317.48|21699.89|45065.65|34475.18|17590.49|14747.96|5133.9|20141.96|33621.35|1308.58|2853.68|1582.48|0.69|0.02|0.82|0.71|0.35|0.28|0.57|22874.87|562.32|0.06|699.41|371.88|3417.16|14119.75|50034.6|70475.09|41439.0|224613.81|375192.34|23776.03|54499.29|90966.59|1.32|1.46|0.78
U1487|2024/3/20|2024|0|U2946|1.48|4.21|5.35|5.83|1.62|4.63|6.42|0.64|4.6|0|0|49|05|1|58|1|1|苹果|13559.99|42386.0|84018.35|67269.87|20910.33|13950.97|19704.1|38252.57|48197.85|18861.19|13750.98|3910.24|19179.89|23289.3|1263.71|3943.48|3301.37|0.32|0.91|0.66|0.94|0.5|0.91|0.08|19116.69|490.49|0.8|416.29|1434.88|2789.09|19557.08|54689.0|80386.69|48796.62|286348.47|331826.6|24954.59|55392.76|75754.06|1.69|0.26|1.06
U1488|2024/3/28|2024|0|U3768|7.35|0.99|2.96|5.5|0.9|25.9|7.99|9.27|1.52|2|1|18|03|0|118|1|0|苹果|14197.82|20635.22|42604.2|113482.69|24166.33|10473.67|10430.71|40909.43|76371.29|19801.67|13300.07|5161.85|27119.14|34308.18|1381.7|1393.91|1535.92|0.18|0.33|0.56|0.97|0.36|0.93|0.01|20463.69|573.78|0.92|990.53|1409.81|575.35|16323.55|48983.92|96325.53|40510.88|246108.14|467594.11|15150.64|43821.05|82607.52|0.43|1.09|0.18
U1489|2024/3/2|2024|0|U257|6.84|0.75|11.99|8.49|2.27|1.0|17.98|5.95|2.08|0|0|55|03|0|75|2|0|华为|11998.93|25427.41|34486.86|98936.06|22767.4|16158.93|29816.44|33707.31|61153.13|18699.72|10945.7|3125.46|10556.69|34715.12|1172.06|1113.02|2333.82|0.48|0.43|0.0|0.82|0.59|0.66|0.8|11923.13|526.9|0.43|389.61|1112.83|3301.03|11567.88|39120.16|72643.52|59811.76|252605.04|514919.61|20164.96|43453.73|81493.59|1.8|1.48|0.78
U1490|2024/3/1|2024|0|U1224|7.81|4.47|8.1|16.04|3.65|4.28|4.27|4.36|3.62|1|1|44|02|0|32|4|0|小米|12315.19|48165.22|90528.79|129438.71|28455.08|16656.2|21242.66|22072.11|75913.62|18696.17|17284.0|5329.82|15626.98|24976.85|813.34|1135.49|3411.52|0.47|0.08|0.98|0.36|0.06|0.53|0.63|19073.14|599.43|0.25|725.76|1325.0|1399.17|19981.19|34351.21|94967.61|49976.13|150401.49|532539.48|21464.34|54968.2|77450.97|1.93|1.49|0.54
U1491|2024/3/26|2024|0|U2214|1.11|1.35|10.46|5.77|5.65|20.55|7.66|7.78|2.34|3|1|41|04|0|88|4|1|OPPO|16386.78|20353.85|91860.91|99757.53|18017.84|14685.31|11183.89|47392.51|69546.49|17196.3|9752.06|4719.66|18741.47|20650.95|633.53|3639.1|3016.6|0.7|0.72|0.94|0.47|0.18|0.85|0.96|18537.84|316.53|0.11|33.6|600.25|1019.67|16652.13|37724.43|74691.61|39091.5|271335.42|306574.18|19636.5|49023.29|98407.56|1.57|0.07|0.21
U1492|2024/3/1|2024|0|U252|9.06|1.8|14.17|14.62|0.34|9.57|2.94|6.14|0.49|2|1|59|01|0|83|3|1|vivo|9666.29|27436.31|82645.55|100380.62|23591.38|11635.83|24895.47|34197.94|75289.22|19189.03|18188.26|5706.82|25201.42|38514.4|567.73|1644.77|4223.11|0.66|0.53|0.75|0.65|0.95|0.61|0.56|17500.73|365.62|0.69|121.13|1607.52|3420.33|14468.62|37479.48|89927.8|47060.04|233781.46|471930.51|18705.66|40402.86|76541.33|1.64|1.07|1.04
U1493|2024/3/14|2024|0|U2135|4.81|1.83|6.94|14.61|7.89|27.33|5.97|7.85|3.61|3|0|55|03|1|78|2|1|苹果|19054.42|31606.19|64818.4|114012.33|17443.99|28077.23|15632.88|23189.87|58639.62|17409.18|19897.55|6887.99|10653.31|22854.4|664.36|1374.07|4997.9|0.55|0.13|0.24|0.74|0.86|0.79|0.45|17453.01|470.03|0.5|447.52|1307.62|2486.86|14647.63|45586.49|76477.84|51749.95|189337.26|393259.07|15602.63|58198.56|82232.82|0.59|1.33|0.02
U1494|2024/3/11|2024|0|U1926|9.66|2.93|13.95|15.13|4.23|25.63|0.9|5.16|1.71|0|1|48|04|1|99|1|0|苹果|12488.32|17329.61|95533.21|135074.32|28460.29|23024.06|10676.53|40043.43|56003.5|10785.19|14912.09|4675.79|26691.23|31898.85|790.27|3872.8|3343.73|0.02|0.74|0.96|0.1|0.46|0.98|0.0|10628.28|544.26|0.88|980.63|506.15|152.88|18342.89|30686.84|92936.66|33366.75|243935.4|490435.09|18303.84|48958.12|74367.05|1.5|0.63|0.3
U1495|2024/3/24|2024|0|U339|3.94|0.71|3.92|1.95|8.76|19.93|11.96|3.58|0.87|0|1|57|05|1|119|1|0|苹果|5039.41|41898.37|62888.24|131995.31|25166.26|17655.34|25055.37|30746.73|32597.45|12255.22|11334.25|3474.36|22222.31|32321.03|1050.33|2809.72|2844.66|0.59|0.57|0.01|0.78|0.72|0.9|0.59|24540.95|418.56|0.85|699.9|509.22|3721.23|12589.62|52746.53|64381.96|59399.22|251549.22|400692.44|20035.85|50925.65|86180.82|1.47|0.6|0.41
U1496|2024/3/7|2024|0|U740|1.78|4.33|7.43|4.39|8.35|1.39|3.37|3.3|4.91|0|0|47|04|1|25|5|0|OPPO|17961.42|24951.34|70498.05|56432.41|25142.55|11467.2|24112.08|49665.02|60024.16|19634.81|18321.56|5725.67|14670.81|33422.62|1033.97|1076.94|4534.52|0.29|0.35|0.17|0.39|0.81|0.78|0.62|8918.71|457.67|0.07|606.2|1889.1|1407.97|11255.47|45478.0|63006.86|59080.02|177094.43|429564.75|20795.39|51559.3|78378.91|0.18|1.53|1.43
U1497|2024/3/5|2024|0|U724|1.18|2.57|14.23|2.88|7.9|16.52|1.8|5.09|1.34|1|0|18|05|0|75|2|0|小米|15635.77|36110.0|61934.69|137837.41|20100.78|25839.34|18214.04|28985.86|60038.38|14100.02|8972.97|3378.07|16281.59|39835.06|1107.95|3132.52|2763.95|0.65|0.42|0.39|0.22|0.84|0.62|0.07|21226.52|351.09|0.56|259.14|135.27|209.81|10578.29|38334.78|91811.07|47397.52|238877.43|477318.78|16823.27|57128.16|74998.41|0.54|1.73|0.92
U1498|2024/3/13|2024|0|U650|6.15|3.7|6.66|4.89|3.94|6.42|4.4|7.99|2.67|1|0|29|05|1|33|5|1|小米|17122.1|47528.89|70891.65|118717.13|23225.03|17348.81|14298.57|31719.42|57480.99|14349.96|19806.37|3390.36|18391.41|21264.29|865.78|3222.14|2046.21|0.91|0.83|0.19|0.3|0.96|0.29|0.91|23467.16|599.59|0.87|697.71|847.01|759.98|16280.45|53539.5|97921.43|53656.59|157278.37|461804.88|17676.95|51488.4|95030.36|1.78|0.83|0.05
U1499|2024/3/12|2024|0|U51|2.01|0.65|14.27|6.04|8.22|14.57|8.5|1.41|2.75|1|0|56|05|0|102|2|0|OPPO|12949.8|32073.73|63562.05|71287.31|13467.22|23097.34|26483.97|45975.95|74378.85|10976.86|9441.77|5526.79|17221.7|23930.36|936.52|1784.41|4604.42|0.34|0.45|0.89|0.36|0.78|0.85|0.75|12823.68|367.29|0.6|770.1|1431.52|828.07|10391.55|45587.06|71723.8|50743.68|175472.27|416723.39|24594.17|43525.09|95969.69|0.39|0.71|0.34
U1500|2024/3/20|2024|0|U3452|3.96|1.17|8.04|3.67|6.9|20.43|19.73|3.57|1.84|3|0|45|05|1|20|5|1|苹果|10203.59|40905.24|74157.72|114687.23|24357.74|10108.26|22366.88|36430.61|56828.95|19823.3|10024.79|3694.78|13446.19|27400.41|919.23|3452.35|4508.59|0.4|0.37|0.18|0.36|0.14|0.13|0.57|10751.86|571.1|0.82|229.41|1356.48|1811.71|17970.59|47982.6|66372.4|39807.91|201895.03|488572.95|22296.86|47083.4|70455.6|0.08|0.94|1.02
U1501|2024/3/28|2024|0|U1091|6.99|1.75|6.32|2.77|8.58|12.23|1.0|5.73|2.82|1|1|22|03|0|28|3|0|苹果|6176.95|48803.17|40947.61|139758.94|18201.27|23032.52|20434.54|29700.6|39577.61|10231.87|12295.14|3562.83|23216.32|36250.1|631.04|3928.2|3073.85|0.28|0.14|0.55|0.1|0.22|0.97|0.99|6790.12|403.75|0.39|830.51|1710.44|40.54|11451.56|59945.43|80823.77|33456.52|281744.19|306346.43|17312.53|52758.65|99322.61|1.09|0.08|0.41
U1502|2024/3/2|2024|0|U379|4.56|0.65|14.15|2.87|9.09|10.46|8.77|8.58|2.97|3|0|54|02|1|48|3|0|苹果|7430.01|47007.55|35628.31|133221.73|19381.82|17375.61|29101.94|41578.98|59726.69|10491.27|12550.87|6745.15|17759.38|31935.18|968.14|1669.31|2319.46|0.99|0.39|0.55|0.52|0.66|0.79|0.01|15539.05|383.19|0.96|662.87|141.85|1762.75|12368.55|36359.86|74406.35|50269.85|263944.24|484584.92|24351.3|53182.18|73957.4|0.04|1.37|0.96
U1503|2024/3/15|2024|0|U1215|4.04|3.01|8.18|14.49|2.84|19.74|14.78|6.75|0.59|2|0|60|05|0|82|3|0|OPPO|16949.94|17835.64|36237.51|122249.64|15876.46|27377.83|29716.95|46035.39|50715.94|15563.86|17108.5|5059.31|27517.77|32561.06|1345.28|2131.46|4092.06|0.02|0.56|0.48|0.39|0.76|0.29|0.94|6860.81|328.04|0.13|242.62|937.7|3770.68|15161.61|46039.02|63887.9|56057.6|199899.13|460206.61|22229.84|55081.08|73011.54|0.92|0.51|0.61
U1504|2024/3/24|2024|0|U3815|3.72|4.3|12.91|10.58|9.81|14.65|13.72|0.71|4.9|1|0|58|04|1|97|3|1|华为|18385.25|13378.08|87537.5|70748.43|22961.04|29246.63|22626.74|25856.51|68002.57|19668.37|18527.79|6865.05|28207.37|37138.04|1426.49|3169.47|4160.61|0.59|0.4|0.92|1.0|0.49|0.45|0.05|6882.29|545.82|0.86|504.6|969.3|2300.06|17303.0|44073.34|60094.19|45841.25|202650.64|511654.64|18558.6|44719.12|93587.86|0.8|0.06|0.01
U1505|2024/3/1|2024|0|U2003|3.61|3.45|11.22|5.39|2.32|27.51|15.87|9.79|2.22|2|1|28|04|1|91|4|1|vivo|17116.3|21848.84|93813.81|73982.28|15944.57|10965.05|25996.21|31476.22|67755.42|13421.19|13975.08|5667.57|19644.35|21936.74|945.79|2511.0|3031.81|0.17|0.5|0.18|0.3|0.87|0.45|0.27|16949.94|579.24|0.01|563.21|900.61|3424.72|13197.54|55538.56|69641.85|47082.68|239705.28|505108.22|21358.03|56842.95|83059.55|0.95|1.28|0.37
U1506|2024/3/12|2024|0|U424|2.9|0.01|11.27|7.32|9.61|16.35|5.55|7.77|1.29|0|1|53|03|1|74|2|0|小米|6361.72|10463.82|71688.18|146467.21|13590.08|28883.0|28758.99|23997.27|75514.54|10325.2|16061.35|5711.28|27114.49|31406.37|587.45|1888.62|1631.89|0.06|0.15|0.18|0.95|0.91|0.88|0.59|22527.58|424.83|0.47|109.98|1309.3|102.11|18662.19|52374.92|87225.48|42761.77|298207.66|353663.3|18951.81|56228.14|89590.32|1.99|1.58|1.85
U1507|2024/3/19|2024|0|U1131|4.45|4.93|12.91|9.51|1.53|1.57|0.1|5.38|0.57|2|1|41|03|0|104|4|0|OPPO|5636.29|40756.49|54348.38|67890.65|24773.78|29075.46|18504.63|21659.8|58472.65|16420.26|19710.11|4715.6|10314.25|30962.16|991.46|1221.42|3198.29|0.01|0.57|0.17|0.58|0.62|0.58|0.75|21021.49|398.37|0.24|427.89|1092.44|574.03|12986.95|53270.14|71766.6|58527.45|207195.01|308829.94|24900.08|54447.64|85061.14|0.41|1.1|0.51
U1508|2024/3/6|2024|0|U1545|1.42|0.41|8.34|15.99|2.24|28.5|5.45|5.13|3.43|1|1|52|03|0|73|3|1|苹果|12304.07|30047.13|36976.31|141054.3|21446.26|25936.5|27826.53|24944.94|33154.83|11848.85|11667.85|5350.44|19562.19|23512.08|1287.33|1442.38|1475.44|0.58|0.7|0.53|0.42|0.78|0.07|0.23|15839.09|300.42|0.22|581.26|384.99|1214.37|18092.01|45225.34|68052.13|56169.18|237418.06|471103.65|15596.12|47660.47|79876.69|1.33|1.71|1.55
U1509|2024/3/28|2024|0|U898|2.65|3.73|9.15|10.5|3.98|13.29|10.24|4.66|1.28|1|1|51|01|0|109|4|0|苹果|6764.14|16957.73|63160.05|54599.37|17402.56|24187.82|18200.64|27395.33|38129.31|14164.45|14768.89|6176.03|23260.66|20285.63|1138.23|1292.11|1810.17|0.19|0.47|0.25|0.66|0.62|0.69|0.32|6275.4|350.51|0.2|948.35|888.9|1660.77|12864.35|58267.85|86896.45|53916.55|257544.51|330286.4|23656.67|50766.91|70604.35|0.47|0.32|0.52
U1510|2024/3/18|2024|0|U3573|3.48|3.54|5.88|18.82|0.6|19.31|10.78|3.92|0.28|2|1|25|04|1|66|3|0|小米|16192.77|45022.41|62206.29|126370.8|14333.7|12465.59|12849.27|20277.94|38517.66|16109.08|8018.38|3921.54|12672.98|31201.75|646.04|2446.69|2023.46|0.05|0.65|0.35|0.76|0.95|0.84|0.96|13264.89|583.08|0.67|693.29|564.82|1021.74|12285.46|40379.93|77841.5|48563.84|251724.13|525163.42|15868.36|45188.84|79410.62|0.52|1.8|0.5
U1511|2024/3/12|2024|0|U1240|7.57|3.18|10.67|6.06|9.12|29.4|7.98|3.84|3.67|3|0|33|04|0|41|4|0|华为|19584.08|34827.38|62339.63|130889.76|12451.82|19498.6|10723.95|45515.32|31238.65|12265.51|17599.31|3970.93|22930.29|37748.43|989.94|1450.51|4343.14|0.63|0.54|0.68|0.82|0.19|0.49|0.32|8017.22|291.33|0.47|447.0|829.86|2058.65|18631.78|49528.47|91735.5|59202.14|292483.33|514703.89|18122.67|55845.63|98783.56|1.44|0.29|1.47
U1512|2024/3/9|2024|0|U3962|6.1|1.34|13.92|14.32|3.22|15.47|11.44|7.43|4.3|1|1|59|05|1|85|3|0|华为|18116.77|25285.36|32599.13|119666.19|29066.84|10891.66|21766.14|27092.79|46599.21|18766.61|17895.62|3586.97|16085.07|29847.82|1393.72|3137.98|4285.33|0.19|0.27|0.84|0.77|0.14|0.6|0.51|19612.75|576.58|0.21|606.31|1093.11|464.52|16455.93|51644.11|79804.83|57378.7|158326.56|373324.63|15019.06|56938.33|95735.01|0.98|1.05|0.15
U1513|2024/3/3|2024|0|U2483|8.36|2.09|4.07|17.25|0.66|22.88|10.78|1.49|1.88|3|0|60|04|0|115|1|0|华为|9833.82|28528.17|63560.53|132442.85|24599.39|25716.68|24136.18|44002.93|75116.17|14851.58|14183.17|3120.37|16924.18|35245.91|1027.54|3225.94|4735.72|0.2|0.64|0.33|0.2|0.72|0.79|0.16|18940.32|360.74|0.18|530.25|631.55|500.76|18445.26|53730.37|97289.99|44259.17|167289.33|499555.78|19705.47|53061.25|92929.9|1.89|1.64|1.32
U1514|2024/3/4|2024|0|U1679|4.97|0.7|10.87|6.43|1.32|19.82|11.56|4.27|0.33|0|0|56|04|1|71|2|0|OPPO|15309.2|45032.09|99843.66|107759.97|20438.62|19375.12|20388.53|32748.81|47453.61|11703.32|8899.36|5434.11|21007.31|21588.49|1353.17|1930.57|4283.38|0.72|0.04|0.01|0.08|0.7|0.08|0.74|14560.12|410.93|0.3|966.83|417.43|3947.86|12715.91|46997.89|73808.6|46690.69|215572.88|544212.95|20304.34|43230.98|74557.68|1.22|1.1|0.81
U1515|2024/3/11|2024|0|U1500|4.5|0.29|5.82|4.66|5.15|27.05|17.29|9.38|2.92|0|0|33|02|1|29|4|1|OPPO|19828.82|21600.55|88977.27|88938.5|12414.56|26285.79|25390.76|34652.74|47859.18|14765.05|8408.8|5409.35|29960.65|38004.21|559.97|3575.01|2981.31|0.65|0.98|0.88|0.68|0.42|0.85|0.96|23701.18|384.63|0.73|355.11|130.61|3282.53|10882.93|59910.79|63577.56|50729.4|217406.58|510637.08|20582.98|45746.69|78194.26|1.46|0.1|0.62
U1516|2024/3/11|2024|0|U3112|5.51|1.59|3.61|15.46|0.15|25.07|5.57|7.05|1.01|3|0|24|02|1|20|1|1|华为|16313.66|17362.16|44127.6|89092.45|29552.27|23582.6|14503.25|41375.6|68006.01|13231.54|10689.0|4892.78|10851.19|24388.13|1337.19|2340.22|3287.46|0.09|0.85|0.69|0.65|0.57|0.27|0.77|13251.77|539.29|0.04|762.33|776.8|1722.46|15347.17|52661.95|74988.0|39927.54|270294.07|518153.73|19902.8|50854.27|96320.92|1.07|1.17|0.33
U1517|2024/3/10|2024|0|U2617|9.1|1.22|6.12|8.1|7.75|14.22|19.77|3.03|4.34|2|0|45|03|0|114|3|1|vivo|9995.25|12052.72|43238.92|113002.69|16505.1|13764.75|23797.2|45149.47|39629.39|17272.59|14772.7|3730.4|20725.11|31728.65|1358.35|3036.46|4119.05|0.62|0.96|0.86|0.23|0.8|0.86|0.79|11814.22|249.48|0.96|890.26|706.0|80.5|15383.52|54651.08|86212.45|39800.73|270767.98|333963.36|17575.14|43730.54|79010.92|1.11|1.75|1.5
U1518|2024/3/5|2024|0|U2211|3.6|2.25|12.9|18.73|0.2|13.03|7.05|9.29|1.45|1|0|41|05|1|94|5|1|苹果|9124.45|42960.46|80880.18|53488.32|22565.84|24886.88|17813.66|28788.47|51690.78|12973.2|12189.04|5862.8|27141.1|25694.52|876.93|3921.07|4195.82|0.96|0.44|0.86|0.82|0.22|0.04|0.61|20974.6|531.23|0.43|400.23|1764.03|1102.17|14136.56|47668.42|93279.42|43992.0|183307.34|529135.69|20742.31|51271.37|71398.62|1.44|1.03|1.47
U1519|2024/3/13|2024|0|U2063|4.62|4.91|6.73|8.86|0.62|2.4|13.37|5.82|0.28|3|0|38|04|1|68|5|1|OPPO|16974.86|14418.13|73334.55|140705.38|26016.72|21442.43|13246.36|30323.2|73709.45|13367.84|8112.39|3211.38|24604.04|25579.46|1372.93|3149.6|2322.16|0.42|0.1|0.0|0.25|0.03|0.83|0.57|18932.77|497.09|0.47|760.99|1229.48|2121.62|14817.18|40891.31|89108.36|35330.84|281621.27|491706.36|16221.03|51837.81|78385.65|1.52|1.13|0.72
U1520|2024/3/19|2024|0|U933|6.95|1.55|12.4|9.54|7.38|6.62|4.26|3.62|2.74|2|1|29|04|1|93|1|1|小米|6295.8|20777.84|57138.74|143447.15|28581.44|23970.04|20424.87|34295.14|48715.76|18097.5|12529.38|6559.43|13101.13|34734.45|513.61|1414.39|1086.01|0.08|0.41|0.67|0.53|0.34|0.23|0.94|7025.17|481.56|0.24|649.84|1790.71|1210.72|16864.09|58325.46|96620.77|37234.33|284021.71|481477.74|20310.36|57847.53|80494.69|0.95|1.26|0.32
U1521|2024/3/11|2024|0|U1716|3.68|4.98|11.39|6.97|2.01|17.71|2.83|5.33|0.35|0|0|45|05|1|79|5|0|OPPO|10902.82|41792.7|93192.64|88189.6|23250.87|18419.46|22465.08|30692.15|65364.72|16693.28|15832.6|3829.6|26746.72|28854.82|1384.09|3269.46|4496.03|0.31|0.13|0.43|0.75|0.78|0.9|0.96|19994.94|340.6|0.3|748.84|380.17|606.89|19533.6|59125.34|98015.8|37188.5|235339.78|438977.19|16723.3|59076.31|75198.34|1.01|0.43|0.57
U1522|2024/3/22|2024|0|U2861|8.98|4.39|8.34|18.21|9.57|24.23|17.37|1.96|3.41|1|1|46|01|0|23|2|1|华为|14637.44|42499.3|70383.29|58686.58|27383.04|20345.41|12314.9|27949.29|63367.97|18176.44|10001.22|6283.28|19368.3|30923.69|860.97|2224.99|4440.53|0.79|0.33|0.01|0.46|0.65|0.32|0.51|7180.7|360.73|0.89|221.97|1051.13|1171.96|11596.34|59903.14|62381.91|42301.03|214125.44|409382.88|19317.29|50985.52|94515.07|1.7|0.91|1.91
U1523|2024/3/15|2024|0|U460|6.16|2.11|8.82|2.87|6.6|6.66|13.84|0.39|4.99|3|0|46|02|1|25|4|0|华为|5185.35|11552.46|34197.36|67270.26|14983.94|29978.81|14968.13|39732.85|71716.26|15233.64|11464.28|3766.82|17724.63|30859.9|849.94|1857.83|1343.66|0.98|0.89|0.67|0.05|0.93|0.49|0.93|11221.24|488.01|0.61|980.39|904.21|573.05|10768.17|50002.15|80894.03|40533.76|165977.06|538101.3|18065.57|40544.0|74124.67|0.98|0.3|1.51
U1524|2024/3/8|2024|0|U3706|7.08|4.48|8.91|4.75|0.34|7.08|15.33|1.92|4.13|2|0|53|04|0|25|3|0|OPPO|7593.99|19238.49|68932.89|75584.96|24854.19|14279.81|17862.66|23380.74|69445.3|17954.96|14818.11|5067.1|17918.87|38234.32|1336.25|3458.75|3389.54|0.48|0.41|0.24|0.55|0.05|0.09|0.24|8209.45|538.49|0.38|734.46|863.11|3435.08|17129.13|57306.95|99026.24|49417.92|278952.04|547942.24|15254.78|59895.19|99983.25|1.32|0.86|0.49
U1525|2024/3/9|2024|0|U3995|8.99|3.39|8.37|12.35|0.62|2.12|19.19|5.57|3.5|2|1|49|04|0|35|2|1|vivo|12814.93|24915.32|87322.74|88551.9|13599.11|25038.52|22243.3|26352.51|37455.64|15093.7|18049.14|4295.23|17337.93|27238.93|793.9|1662.91|3689.13|0.73|0.56|0.96|0.97|0.27|0.06|0.53|23564.2|497.59|0.27|692.62|935.4|328.37|13616.39|52762.0|70416.78|49184.61|281272.85|481232.73|21983.36|48632.79|73262.88|0.3|0.74|0.95
U1526|2024/3/17|2024|0|U699|2.17|2.08|1.37|18.11|0.96|4.4|6.36|1.7|2.46|2|0|53|01|0|70|5|1|华为|9951.82|42294.57|55027.76|68124.21|19621.12|12321.03|23684.91|22790.53|64699.42|12649.37|12880.55|3965.24|29492.95|22467.66|1021.62|3294.29|4731.03|0.58|0.9|0.73|0.72|0.53|0.16|0.82|24280.36|218.48|0.83|240.45|1944.59|1067.3|10916.19|56693.43|61232.28|59403.97|159538.28|447878.0|24848.5|54468.11|93458.21|0.92|1.3|1.85
U1527|2024/3/6|2024|0|U3931|3.39|0.26|13.15|9.55|3.42|19.44|12.65|6.22|4.64|0|0|54|02|0|85|3|0|vivo|12464.47|34747.22|73567.36|146694.36|12380.64|28043.98|21648.69|25443.18|46910.02|18875.23|11619.68|3236.18|20903.22|31696.2|577.1|3074.67|1542.85|0.12|0.61|0.68|0.65|0.58|0.87|0.77|10639.69|201.85|0.97|375.51|1135.56|2700.99|13921.18|55910.26|80296.01|42560.75|169643.1|386774.98|20912.12|44634.92|76226.95|1.67|1.8|0.84
U1528|2024/3/27|2024|0|U3765|1.73|0.18|5.56|3.97|8.53|4.78|4.7|3.46|0.73|3|1|26|01|0|40|1|1|OPPO|5487.47|33922.08|83259.78|122613.36|14333.8|20620.02|23796.1|49759.39|66500.79|17718.57|17409.15|3791.84|13976.87|31706.97|1452.34|2719.23|1571.08|0.28|0.8|0.21|0.83|0.63|0.63|0.4|22247.23|244.54|0.19|803.22|242.85|3644.68|19065.48|53195.74|76360.32|49303.91|263386.04|397637.06|20712.2|56793.36|85600.02|1.35|1.22|1.67
U1529|2024/3/28|2024|0|U3927|7.11|2.76|8.99|16.36|4.81|18.44|9.26|5.25|1.37|2|1|38|04|0|114|3|1|小米|17850.92|13482.37|52107.01|50795.78|11988.66|18048.0|12049.7|39478.08|40301.7|10622.66|19810.64|6586.35|12038.22|30524.28|791.16|3443.48|2457.84|0.02|0.57|0.56|0.51|0.47|0.73|0.2|22908.92|377.26|0.51|485.03|83.71|117.5|16760.93|39197.28|87660.84|33909.2|294253.49|382034.03|16583.65|56923.85|99964.23|0.09|1.43|0.14
U1530|2024/3/15|2024|0|U957|3.94|2.42|13.05|15.93|5.53|17.94|8.13|1.41|0.26|0|0|23|03|0|65|1|0|vivo|10359.58|42511.1|89302.17|140726.1|29536.94|24590.02|20701.93|44978.28|50912.85|14144.45|14681.64|3525.71|22057.81|20954.5|1280.02|2801.08|2349.54|0.31|0.31|0.32|0.69|0.79|0.25|0.58|22457.94|473.52|0.16|672.5|380.97|993.82|15674.76|45759.34|77544.8|33925.42|225558.35|476565.79|21840.59|48056.55|94055.48|1.87|0.43|1.51
